"id","name","price","status","url"
4697,"2017云南省正副高传染性疾病控制副主任医师医学高级考试宝典题库","198.00","1笔","//detail.tmall.com/item.htm?id=541380732204&skuId=3413835919364&user_id=2535824255&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4698,"同等学力俄语2017年同等学力申请硕士学位俄语考试题库真题模拟","24.00","2笔","//detail.tmall.com/item.htm?id=543635528960&skuId=4611686562062916864&user_id=2575049969&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4699,"汪克夷管理学配套题库课后习题章节题库含考研真题模拟试题","16.00","2笔","//detail.tmall.com/item.htm?id=521289238835&skuId=4611686539716626739&user_id=2575049969&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4700,"2017理化检验技术正副高医学高级职称考试题库软件助考之星","198.00","0笔","//detail.tmall.com/item.htm?id=545809685550&skuId=3459498903243&user_id=2138879901&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4701,"2017妇产科学正副高医学高级职称考试题库模拟习题软件助考之星","198.00","0笔","//detail.tmall.com/item.htm?id=545808737078&skuId=3295327897244&user_id=2138879901&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4702,"2018年华南农业大学437社会工作实务[专业硕士]考研题库真题习题","40.00","1笔","//detail.tmall.com/item.htm?id=521259226693&skuId=4611686539686614597&user_id=2433110470&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4703,"2018年华东师范大学商学院856管理学（A）考研题库真题课后习题","100.00","0笔","//detail.tmall.com/item.htm?id=520307607267&skuId=4611686538734995171&user_id=2433110470&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4704,"丹尼尔斯《走遍德国 中级1》学习指南词汇短语本书语法题库软件","7.40","0笔","//detail.tmall.com/item.htm?id=546065396943&skuId=4611686564492784847&user_id=2556045250&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4705,"2017年高级卫生专业技术资格考试（医院药学）在线题库","198.00","1笔","//detail.tmall.com/item.htm?id=546693575562&skuId=4611686565120963466&user_id=2112736198&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4706,"2017年广西(麻醉学)副正高医学高级职称考试题库软件题库版","198.00","1笔","//detail.tmall.com/item.htm?id=545217844210&skuId=4611686563645232114&user_id=2112736198&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4707,"圣才2017年临床医学检验技术主管技师考试过关必做强化练习真题库","24.00","1笔","//detail.tmall.com/item.htm?id=541034938512&skuId=4611686559462326416&user_id=2629319858&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4708,"正版2017微生物检验技术初级师军医题库真题库模拟试卷习题手机版","24.00","3笔","//detail.tmall.com/item.htm?id=528855660011&skuId=4611686547283047915&user_id=2629319858&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4709,"江苏省正副高 骨科学 外科副主任医师押题库医学高级职称考试宝典","588.00","0笔","//detail.tmall.com/item.htm?id=533683477058&skuId=4611686552110864962&user_id=2486565177&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4710,"山东省正高副高 外科护理 副主任护师押题库医学高级职称考试宝典","588.00","0笔","//detail.tmall.com/item.htm?id=533236627871&skuId=4611686551664015775&user_id=2486565177&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4711,"陕西省正副高血液病学副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547925905543&skuId=4611686566353293447&user_id=1737765601&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4712,"陕西省正副高胸心外科副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547888824814&skuId=4611686566316212718&user_id=1737765601&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4713,"宁夏副高正高 普通外科 副主任医师题库2017医学高级职称考试宝典","198.00","1笔","//detail.tmall.com/item.htm?id=545757085027&skuId=4611686564184472931&user_id=2716836258&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4714,"广东省正副高 医院药学 副主任药师题库2017医学高级职称考试宝典","198.00","1笔","//detail.tmall.com/item.htm?id=540926045075&skuId=3410868555429&user_id=2716836258&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4715,"江苏省正副高2017医学高级职称考试宝典慢性非传染性疾病控制题库","198.00","1笔","//detail.tmall.com/item.htm?id=529106895614&skuId=4611686547534283518&user_id=2627558009&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4716,"湖南省正副高 2017输血技术医学高级职称考试宝典考试题库 模拟题","198.00","1笔","//detail.tmall.com/item.htm?id=546837818607&skuId=4611686565265206511&user_id=2894742471&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4717,"河南省正副高全科医学副主任医师题库2017年医学高级职称考试宝典","198.00","1笔","//detail.tmall.com/item.htm?id=544632194214&skuId=4611686563059582118&user_id=2436736341&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4718,"[20]2017年中西医结合执业医师资格考试题库1历年真题模拟试题","24.00","1笔","//detail.tmall.com/item.htm?id=520909153440&skuId=4611686539336541344&user_id=2575049969&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4719,"李苓编辑出版实务与技能配套题库课后习题章节考研真题模拟题","16.00","2笔","//detail.tmall.com/item.htm?id=520943351224&skuId=4611686539370739128&user_id=2575049969&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4720,"2017主治医师妇产科学中级职称考试题库模拟习题软件助考之星","168.00","0笔","//detail.tmall.com/item.htm?id=545850993199&skuId=3459798446106&user_id=2138879901&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4721,"2017年临床执业医师卫生初级资格考试题库模拟习题软件助考之星","100.00","0笔","//detail.tmall.com/item.htm?id=545953867372&skuId=3460632830801&user_id=2138879901&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4722,"同济大学数学系高等数学第7版上册视频课程 42小时教材精讲 题库","160.00","1笔","//detail.tmall.com/item.htm?id=539848426921&skuId=4611686558275814825&user_id=2433110470&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4723,"王宏建 美术概论 配套题库 名校考研真题＋章节题库＋模拟试题","15.00","1笔","//detail.tmall.com/item.htm?id=539750158115&skuId=4611686558177546019&user_id=2433110470&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4724,"2017主治医师全科医学中级职称考试题库预测试卷习题全科医学题库","24.00","0笔","//detail.tmall.com/item.htm?id=536254169925&skuId=4611686554681557829&user_id=2614254318&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4725,"2017年安徽公务员考试（法律专业知识）手机版题库","168.00","1笔","//detail.tmall.com/item.htm?id=546452401766&skuId=4611686564879789670&user_id=2112736198&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4726,"2017年湖南省临床医学检验面审/面试辅导/模拟试卷/题库软件/案例","298.00","1笔","//detail.tmall.com/item.htm?id=545391895347&skuId=4611686563819283251&user_id=2112736198&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4727,"圣才2017内科主治医师内分泌学考试题库押题集真题库模拟试卷习题","24.00","3笔","//detail.tmall.com/item.htm?id=527131671677&skuId=4611686545559059581&user_id=2629319858&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4728,"2017年口腔执业助理医师资格考试题库3临床综合科目模拟试卷真题","24.00","2笔","//detail.tmall.com/item.htm?id=541561938004&skuId=4611686559989325908&user_id=2629319858&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4729,"湖北省正副高 泌尿外科学 副主任医师押题库医学高级职称考试宝典","588.00","0笔","//detail.tmall.com/item.htm?id=533673389940&skuId=4611686552100777844&user_id=2486565177&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4730,"江苏省正副高 全科医学 副主任医师2017医学高级职称考试宝典题库","588.00","0笔","//detail.tmall.com/item.htm?id=533715892450&skuId=4611686552143280354&user_id=2486565177&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4731,"陕西省正副高肾内科学副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547949018791&skuId=4611686566376406695&user_id=1737765601&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4732,"陕西省正副高职业病学副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547976035213&skuId=4611686566403423117&user_id=1737765601&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4733,"职业病学中级 主治医师考试宝典考试题库2017试题习题集历年真题","168.00","0笔","//detail.tmall.com/item.htm?id=534422829594&skuId=3188820374279&user_id=2716836258&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4734,"考试宝典2017年中医执业医师考试题库习题集模拟试题历年真题软件","98.00","2笔","//detail.tmall.com/item.htm?id=540961619635&skuId=3409456823763&user_id=2716836258&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4735,"2017年中西医结合内科学中级主治医师考试宝典题库模拟试卷习题集","168.00","1笔","//detail.tmall.com/item.htm?id=536696644184&skuId=4611686555124032088&user_id=2629319858&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4736,"住院医师规范化培训题考试题库宝典规培中医儿科内科外科全科妇科","336.00","2笔","//detail.tmall.com/item.htm?id=546826730848&skuId=3471681447366&user_id=2785901474&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4737,"2017全国职称英语考试宝典理工综合卫生ABC级教材习题库模拟试卷","980.00","0笔","//detail.tmall.com/item.htm?id=540458846630&skuId=3204935623039&user_id=2629319858&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4738,"2017年上海市社区工作者公开招聘考试基础知识题库真题模拟","8.00","3笔","//detail.tmall.com/item.htm?id=522213765418&skuId=4611686540641153322&user_id=2575049969&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4739,"陈雨露国际金融第4版题库考研真题视频讲解课后习题模拟试题","16.00","2笔","//detail.tmall.com/item.htm?id=520946069709&skuId=4611686539373457613&user_id=2575049969&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4740,"2017正副高全科医学高级职称题库押题考试辅导软件助考之星","198.00","0笔","//detail.tmall.com/item.htm?id=545933672607&skuId=4611686564361060511&user_id=2138879901&cat_id=2&is_b=1&rn=387059eddd01da4b47405b25a9a075eb"
4741,"陕西省正副高结核病学副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547949082704&skuId=4611686566376470608&user_id=1737765601&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4742,"湖北省正副高 泌尿外科学 副主任医师押题库医学高级职称考试宝典","588.00","0笔","//detail.tmall.com/item.htm?id=533673389940&skuId=4611686552100777844&user_id=2486565177&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4743,"江苏省正副高 全科医学 副主任医师2017医学高级职称考试宝典题库","588.00","0笔","//detail.tmall.com/item.htm?id=533715892450&skuId=4611686552143280354&user_id=2486565177&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4744,"正版2017主管技师心电学技术中级军医题库押题真题模拟试卷手机版","24.00","2笔","//detail.tmall.com/item.htm?id=528770551225&skuId=4611686547197939129&user_id=2629319858&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4745,"2017年医学高级职称考试宝典(口腔正畸)考试题库/正副高/辅导","198.00","0笔","//detail.tmall.com/item.htm?id=17380719926&skuId=4611686035808107830&user_id=325408094&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4746,"考试宝典2017主治医师 口腔内科学中级 考试题库模拟试题习题押题","388.00","0笔","//detail.tmall.com/item.htm?id=540819671114&skuId=3408160891937&user_id=2780083151&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4747,"2017年核医学技术考试宝典主管技师超声波医学技术人卫版真题题库","168.00","0笔","//detail.tmall.com/item.htm?id=20275260803&skuId=3430524702606&user_id=325408094&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4748,"2017年江苏省住院医师规范化培训 感染科二阶段 考试宝典结业题库","168.00","1笔","//detail.tmall.com/item.htm?id=542084634905&skuId=3256841317536&user_id=2535824255&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4749,"考试宝典2017主治医师 内分泌学中级职称考试题库模拟试题习题集","388.00","1笔","//detail.tmall.com/item.htm?id=540819463747&skuId=3408153630800&user_id=2780083151&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4750,"同济大学数学系高等数学第7版上册视频课程 42小时教材精讲 题库","160.00","1笔","//detail.tmall.com/item.htm?id=539848426921&skuId=4611686558275814825&user_id=2433110470&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4751,"黎民 公共管理学第2版 配套题库 名校考研真题课后题章节题模拟题","16.00","2笔","//detail.tmall.com/item.htm?id=539737574183&skuId=4611686558164962087&user_id=2433110470&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4752,"沈旋西方音乐史简编配套题库名校考研真题章节题库模拟试题","16.00","1笔","//detail.tmall.com/item.htm?id=520935384238&skuId=4611686539362772142&user_id=2575049969&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4753,"杨文轩体育概论第2版题库考研真题课后习题章节题库模拟试题","12.00","2笔","//detail.tmall.com/item.htm?id=521072414910&skuId=4611686539499802814&user_id=2575049969&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4754,"2017年监理工程师《建设工程合同管理》题库章节题库考前押题","24.00","1笔","//detail.tmall.com/item.htm?id=544171143927&skuId=4611686562598531831&user_id=2181895740&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4755,"2017主治医师妇产科学中级资格题库押题考试软件助考之星","98.00","0笔","//detail.tmall.com/item.htm?id=545984978828&skuId=4611686564412366732&user_id=2138879901&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4756,"2017临床化学检验技术正副高医学高级职称考试题库软件助考之星","198.00","0笔","//detail.tmall.com/item.htm?id=545821974438&skuId=3295137528578&user_id=2138879901&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4757,"2017助考之星主治医师内外科妇产科卫生中级职称考试宝典题库课件","90.00","1笔","//detail.tmall.com/item.htm?id=537581763121&skuId=3210579098836&user_id=2935314089&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4758,"正版2017主治医师胸心外科学中级军医题库押题模拟试卷习题手机版","24.00","1笔","//detail.tmall.com/item.htm?id=528855484399&skuId=4611686547282872303&user_id=2629319858&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4759,"2017助考之星医学高级职称考试宝典题库副高级职称医学考试押题","198.00","1笔","//detail.tmall.com/item.htm?id=539336031591&skuId=3195143439394&user_id=2935314089&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4760,"陕西省正副高精神学病副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547948982920&skuId=4611686566376370824&user_id=1737765601&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4761,"陕西省正副高神经外科副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547926041401&skuId=4611686566353429305&user_id=1737765601&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4762,"贵州省 口腔副主任医师 正副高 2017年医学高级职称考试宝典题库","198.00","1笔","//detail.tmall.com/item.htm?id=524740775050&skuId=4611686543168162954&user_id=2486565177&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4763,"新疆省正高副高 放射医学 副主任医师押题库医学高级职称考试宝典","588.00","0笔","//detail.tmall.com/item.htm?id=533288836658&skuId=4611686551716224562&user_id=2486565177&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4764,"正版2017主治医师全科医学中级军医题库真题库模拟试卷习题手机版","24.00","1笔","//detail.tmall.com/item.htm?id=528770403520&skuId=4611686547197791424&user_id=2629319858&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4765,"2017初级病理学技术师/士/主管技师中级职称考试宝典模拟题库软件","168.00","0笔","//detail.tmall.com/item.htm?id=544675571935&skuId=4611686563102959839&user_id=2535824255&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4766,"2017年病理学技术(师)模拟试卷及解析军医版卫生资格考试宝典题库","168.00","1笔","//detail.tmall.com/item.htm?id=526973807149&skuId=4611686545401195053&user_id=2780083151&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4767,"江苏省正副高 放射医学 副主任医师题库2017医学高级职称考试宝典","198.00","2笔","//detail.tmall.com/item.htm?id=545131609153&skuId=3287110384264&user_id=2535824255&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4768,"2017年医学高级职称考试宝典(中医妇科)/考试题库/正副高/资料","198.00","0笔","//detail.tmall.com/item.htm?id=16075454797&skuId=4611686034502842701&user_id=325408094&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4769,"2017主管技师考试宝典神经电生理(脑电图)技术人卫真题库中级职称","168.00","0笔","//detail.tmall.com/item.htm?id=16102598041&skuId=3430538334863&user_id=325408094&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4770,"刘玉平资产评估教程第3版题库考研真题课后习题模拟试题","16.00","2笔","//detail.tmall.com/item.htm?id=521274359461&skuId=4611686539701747365&user_id=2575049969&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4771,"2017年经济师运输经济(铁路)实务(中级)题库历年真题章节题库","10.00","1笔","//detail.tmall.com/item.htm?id=521102442169&skuId=4611686539529830073&user_id=2433110470&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4772,"2017年临床医学检验中级职称主治医师考试题库章节模拟试题无真题","24.00","0笔","//detail.tmall.com/item.htm?id=520912705064&skuId=4611686539340092968&user_id=2575049969&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4773,"2017剑桥少儿英语考试第二级题库历年真题＋章节题库＋模拟试题","24.00","1笔","//detail.tmall.com/item.htm?id=545335389340&skuId=4611686563762777244&user_id=2433110470&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4774,"孙广仁中医基础理论第9版九版配套题库考研真题模拟试题题库答案","30.00","1笔","//detail.tmall.com/item.htm?id=543688963700&skuId=4611686562116351604&user_id=2181895740&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4775,"2017正副高心血管内科医学高级职称题库押题考试辅导软件助考之星","198.00","0笔","//detail.tmall.com/item.htm?id=545980142730&skuId=4611686564407530634&user_id=2138879901&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4776,"2017护理学主管妇产科护理中级资格题库押题考试辅导软件助考之星","98.00","0笔","//detail.tmall.com/item.htm?id=545983950364&skuId=4611686564411338268&user_id=2138879901&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4777,"2017中医针灸学主治医师中级考试题库模拟试卷解析练习题集仿真题","24.00","1笔","//detail.tmall.com/item.htm?id=540136706907&skuId=4611686558564094811&user_id=2780083151&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4778,"2017年口腔医学·主治医师（专业实践能力）在线题库","98.00","1笔","//detail.tmall.com/item.htm?id=546617796500&skuId=4611686565045184404&user_id=2112736198&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4779,"正版2017主管技师输血技术中级军医题库真题库模拟试卷习题手机版","24.00","2笔","//detail.tmall.com/item.htm?id=528770579098&skuId=4611686547197967002&user_id=2629319858&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4780,"陕西省正副高神经内科副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547926033426&skuId=4611686566353421330&user_id=1737765601&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4781,"陕西省正副高眼科/骨科副主任医师题库2017医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547888864906&skuId=4611686566316252810&user_id=1737765601&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4782,"新疆省正高副高 心内科学 副主任医师押题库医学高级职称考试宝典","588.00","0笔","//detail.tmall.com/item.htm?id=533288720879&skuId=4611686551716108783&user_id=2486565177&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4783,"黑龙江正高副高 麻醉学 副主任医师密押题库医学高级职称考试宝典","588.00","0笔","//detail.tmall.com/item.htm?id=533663877986&skuId=4611686552091265890&user_id=2486565177&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4784,"圣才2017主治医师疾病控制中级职称考试题库押题真题模拟试卷习题","24.00","5笔","//detail.tmall.com/item.htm?id=527097555215&skuId=4611686545524943119&user_id=2629319858&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4785,"2017年浙江省正副高血液病学副主任医师题库医学高级考试宝典题库","198.00","1笔","//detail.tmall.com/item.htm?id=542076010706&skuId=3420599322123&user_id=2535824255&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4786,"2017年江西省住院医师规范化培训考试宝典 妇产科 规培结业题库","168.00","1笔","//detail.tmall.com/item.htm?id=543013818901&skuId=3448963487208&user_id=2904318325&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4787,"2017浙江省医学高级职称口腔修复口腔正畸副主任医师考试宝典题库","198.00","1笔","//detail.tmall.com/item.htm?id=533266224835&skuId=3284726032893&user_id=2904318325&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4788,"湖南省正副高 2017输血技术医学高级职称考试宝典考试题库 模拟题","198.00","1笔","//detail.tmall.com/item.htm?id=546837818607&skuId=4611686565265206511&user_id=2894742471&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4789,"2017中西医结合 执业医师考试题库软件 助理医师考试宝典实践技能","98.00","2笔","//detail.tmall.com/item.htm?id=526950077017&skuId=3449029986750&user_id=2785901474&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4790,"2017年内科主治医师风湿与临床免疫学考试题库模拟试题无真题宝典","24.00","0笔","//detail.tmall.com/item.htm?id=520915390968&skuId=4611686539342778872&user_id=2575049969&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4791,"[软件][20]2017年中医执业医师资格考试题库4西医及临床医学科目","24.00","0笔","//detail.tmall.com/item.htm?id=520913156193&skuId=4611686539340544097&user_id=2575049969&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4792,"丁淦林 中国新闻事业史 修订版配套题库考研真题模拟试题答案","10.00","1笔","//detail.tmall.com/item.htm?id=43984959907&skuId=4611686062412347811&user_id=2433110470&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4793,"陈万柏思想政治教育学原理第2版配套题库名校考研真题模拟试题","15.00","2笔","//detail.tmall.com/item.htm?id=520168623071&skuId=4611686538596010975&user_id=2433110470&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4794,"袁行霈《中国文学史》第3版 配套题库/考研真题/视频讲解/章节题","20.00","2笔","//detail.tmall.com/item.htm?id=534871659392&skuId=4611686553299047296&user_id=2851367449&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4795,"2017理化检验技术正副高医学高级职称考试题库软件助考之星","198.00","0笔","//detail.tmall.com/item.htm?id=545809685550&skuId=3459498903243&user_id=2138879901&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4796,"2017妇产科学正副高医学高级职称考试题库模拟习题软件助考之星","198.00","0笔","//detail.tmall.com/item.htm?id=545808737078&skuId=3295327897244&user_id=2138879901&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4797,"2017助考之星辽宁省住院医师规范化培训规培考试宝典题库任选1科","168.00","1笔","//detail.tmall.com/item.htm?id=543489556485&skuId=3435075023670&user_id=2935314089&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4798,"医学影像中级职称考试题库2017年主治医师历年真题模拟试卷军医版","24.00","3笔","//detail.tmall.com/item.htm?id=540179055062&skuId=4611686558606442966&user_id=2780083151&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4799,"正版2017主治医师口腔正畸学中级职称军医真题库押模拟试卷手机版","24.00","2笔","//detail.tmall.com/item.htm?id=528770351547&skuId=4611686547197739451&user_id=2629319858&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4800,"陕西省正副高疾病控制副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547926133284&skuId=4611686566353521188&user_id=1737765601&cat_id=2&is_b=1&rn=df71ba904d1eb83b37be6fcfa0825b52"
4801,"陕西省正副高环境卫生副主任医师题库2017年医学高级职称考试宝典","198.00","0笔","//detail.tmall.com/item.htm?id=547975983471&skuId=4611686566403371375&user_id=1737765601&cat_id=2&is_b=1&rn=73ef06df0c52e28b5dbd02aff119ecf0"
4802,"正副高 疾病控制 副主任医师2017年医学高级职称考试宝典仿真题库","198.00","0笔","//detail.tmall.com/item.htm?id=45073807953&skuId=4611686063501195857&user_id=2486565177&cat_id=2&is_b=1&rn=73ef06df0c52e28b5dbd02aff119ecf0"
4803,"贵州省正高副高 中医内科 副主任医师押题库医学高级职称考试宝典","588.00","0笔","//detail.tmall.com/item.htm?id=533250913847&skuId=4611686551678301751&user_id=2486565177&cat_id=2&is_b=1&rn=73ef06df0c52e28b5dbd02aff119ecf0"
4804,"圣才2017主管护师护理学综合中级考试题库押题集真题模拟试卷习题","40.00","1笔","//detail.tmall.com/item.htm?id=528749074538&skuId=4611686547176462442&user_id=2629319858&cat_id=2&is_b=1&rn=73ef06df0c52e28b5dbd02aff119ecf0"
4805,"2017江苏省住院医师规范化培训肾脏内科二阶段规培结业考试习题库","168.00","1笔","//detail.tmall.com/item.htm?id=534207006822&skuId=3187669296462&user_id=2904318325&cat_id=2&is_b=1&rn=73ef06df0c52e28b5dbd02aff119ecf0"
4806,"辽宁省正副高 中医护理 副主任护师题库2017医学高级职称考试宝典","198.00","1笔","//detail.tmall.com/item.htm?id=545150056908&skuId=3451788954531&user_id=2535824255&cat_id=2&is_b=1&rn=73ef06df0c52e28b5dbd02aff119ecf0"
